0.25
0.1
0.11
0.08
0.09
0.08
0.06
0.08
0.06
0.07
0.06
0.06
0.07
0.06
0.07
0.06
0.06
0.07
0.06
0.06
0.07
0.06
0.09
0.06
0.06
0.07
0.06
0.08
0.06
0.06
0.08
0.06
0.08
0.06
0.06
0.08
0.06
0.08
0.06
0.06
0.09
0.06
0.06
0.08
0.07
0.08
0.06
0.06
0.08
0.06
0.07
0.06
0.06
0.08
0.07
0.08
0.06
0.06
0.08
0.07
0.08
0.07
0.07
0.08
0.07
0.06
0.08
0.06
0.08
0.06
0.06
0.08
0.07
0.08
0.06
0.06
0.08
0.07
0.09
0.07
0.06
0.08
0.06
0.06
0.08
0.06
0.09
0.07
0.07
0.08
0.07
0.09
0.07
0.07
0.08
0.06
0.08
0.06
0.07
0.08
0.07
0.08
0.06
0.07
0.13
0.06
0.07
0.08
0.06
0.08
0.06
0.06
0.08
0.06
0.08
0.06
0.07
0.08
0.06
0.08
0.06
0.07
0.08
0.06
0.08
0.06
0.07
0.08
0.07
0.07
0.08
0.07
0.08
0.06
0.07
0.08
0.07
0.08
0.07
0.07
0.08
0.06
0.08
0.06
0.06
0.08
0.06
0.06
0.08
0.07
0.08
0.06
0.06
0.08
0.06
0.07
0.06
0.06
0.07
0.06
0.08
0.08
0.06
0.07
0.06
0.08
0.06
0.06
0.07
0.06
0.06
0.07
0.06
0.08
0.06
0.06
0.08
0.06
0.07
0.06
0.06
0.07
0.06
0.08
0.06
0.06
0.08
0.06
0.08
0.06
0.07
0.08
0.07
0.07
0.08
0.07
0.08
0.07
0.07
0.08
0.07
0.08
0.07
0.07
0.09
0.07
0.08
0.07
0.07
0.09
0.07
0.07
0.08
0.07
0.08
0.07
0.07
0.09
0.07
0.09
0.07
0.07
0.08
0.07
0.08
0.07
0.07
0.09
0.08
0.09
0.08
0.08
0.09
0.08
0.08
0.09
0.09
0.1
0.08
0.09
0.09
0.09
0.12
0.08
0.09
0.1
0.09
0.11
0.1
0.1
0.1
0.1
0.12
0.11
0.1
0.26
0.2
0.2
0.26
0.31
0.24
0.25
0.41
0.63
0.3
0.29
0.4
0.19
0.64
0.35
0.35
0.57
0.61
0.66
0.66
0.51
0.42
0.27
0.38
0.53
0.37
0.45
0.3
0.28
0.36
0.29
0.35
0.26
0.35
0.26
0.21
0.3
0.29
0.28
0.2
0.64
0.17
0.2
0.23
0.25
0.18
0.18
0.19
0.14
0.15
0.23
0.24
0.18
0.1
0.13
0.12
0.14
0.15
0.15
0.15
0.11
0.13
0.1
0.11
0.12
0.12
0.18
0.15
0.21
0.34
0.21
0.14
0.22
0.26
0.13
0.24
0.16
0.18
0.19
0.26
0.16
0.13
0.15
0.13
0.13
0.2
0.14
0.17
0.2
0.21
0.24
0.16
0.24
0.15
0.18
0.18
0.2
0.17
0.14
0.17
0.21
0.22
0.14
0.12
0.12
0.11
0.13
0.11
0.12
0.18
0.2
0.14
0.14
0.13
0.1
0.12
0.1
0.11
0.13
0.12
0.13
0.11
0.14
0.14
0.14
0.15
0.17
0.29
0.44
0.68
0.74
0.54
0.75
0.47
0.64
0.42
0.49
0.43
0.44
0.47
0.68
0.98
2.57
15.34
48.88
